director_name,duration,gross,genres,movie_title,language,country,budget,title_year,imdb_score,Genre
SamFell,93,50818750,Adventure|Animation|Comedy|Family|Fantasy,TheTaleofDespereaux†,English,UK,60000000,2008,6.1,Adventure
KevinDonovan,98,50189179,Action|Comedy|Sci-Fi,TheTuxedo†,English,USA,60000000,2002,5.3,Action
GeoffMurphy,92,50024083,Action|Thriller,UnderSiege2:DarkTerritory†,English,USA,60000000,1995,5.4,Action
KennethBranagh,105,50549107,Action|Drama|Thriller,JackRyan:ShadowRecruit†,English,USA,60000000,2014,6.2,Action
DavidO.Russell,124,56443482,Biography|Comedy|Drama,Joy†,English,USA,60000000,2015,6.6,Biography
BabakNajafi,99,62401264,Action|Crime|Drama|Thriller,LondonHasFallen†,English,UK,60000000,2016,5.9,Action
Jean-PierreJeunet,116,47748610,Action|Horror|Sci-Fi,Alien:Resurrection†,English,USA,75000000,1997,6.3,Action
AntoineFuqua,124,46975183,Action|Crime|Drama|Mystery|Thriller,Shooter†,English,USA,61000000,2007,7.2,Action
GrahamAnnable,96,50807639,Adventure|Animation|Comedy|Family|Fantasy,TheBoxtrolls†,English,USA,60000000,2014,6.8,Adventure
GriffinDunne,104,46611204,Comedy|Drama|Fantasy|Romance,PracticalMagic†,English,USA,48000000,1998,6.1,Comedy
PhilLord,100,257756197,Action|Adventure|Animation|Comedy|Family|Fantasy,TheLegoMovie†,English,Australia,60000000,2014,7.8,Action
JohnPasquin,115,48472213,Action|Comedy|Crime,MissCongeniality2:ArmedandFabulous†,English,USA,45000000,2005,5,Action
RobBowman,101,43060566,Action|Adventure|Fantasy|Sci-Fi|Thriller,ReignofFire†,English,USA,60000000,2002,6.2,Action
RubenFleischer,113,45996718,Action|Crime|Drama|Thriller,GangsterSquad†,English,USA,60000000,2013,6.7,Action
HaroldRamis,100,43337279,Adventure|Comedy,YearOne†,English,USA,60000000,2009,4.9,Adventure
ClintEastwood,134,37479778,Biography|Drama|History|Sport,Invictus†,English,USA,60000000,2009,7.4,Biography
TonyGilroy,125,40559930,Comedy|Crime|Romance|Thriller,Duplicity†,English,USA,60000000,2009,6.2,Comedy
DonaldPetrie,94,36830057,Comedy|Family|Sci-Fi,MyFavoriteMartian†,English,USA,65000000,1999,4.9,Comedy
ClarkJohnson,107,36279230,Action|Crime|Thriller,TheSentinel†,English,USA,60000000,2006,6.1,Action
JorgeBlanco,91,42194060,Adventure|Animation|Comedy|Family|Sci-Fi,Planet51†,English,Spain,70000000,2009,6.1,Adventure
StuartBaird,116,43119879,Action|Adventure|Sci-Fi|Thriller,StarTrek:Nemesis†,English,USA,60000000,2002,6.4,Action
JoelCoen,100,35096190,Comedy|Crime|Romance,IntolerableCruelty†,English,USA,60000000,2003,6.3,Comedy
MartinCampbell,117,43290977,Crime|Drama|Mystery|Thriller,EdgeofDarkness†,English,UK,80000000,2010,6.6,Crime
PeterHyams,110,33927476,Horror|Mystery|Sci-Fi|Thriller,TheRelic†,English,UK,40000000,1997,5.7,Horror
HaroldRamis,96,32122249,Comedy|Crime,AnalyzeThat†,English,USA,60000000,2002,5.9,Comedy
JonAvnet,101,40076438,Action|Crime|Drama|Mystery|Thriller,RighteousKill†,English,USA,60000000,2008,6,Action
HaroldBecker,111,32940507,Action|Crime|Drama|Thriller,MercuryRising†,English,USA,60000000,1998,6.1,Action
JoeWright,117,31670931,Biography|Drama|Music,TheSoloist†,English,UK,60000000,2009,6.7,Biography
RobertRedford,126,30695227,Drama|Fantasy|Sport,TheLegendofBaggerVance†,English,USA,60000000,2000,6.7,Drama
CameronCrowe,152,32522352,Adventure|Comedy|Drama|Music,AlmostFamous†,English,USA,60000000,2000,7.9,Adventure
LeeTamahori,101,26082914,Action|Adventure|Crime|Thriller,xXx:StateoftheUnion†,English,USA,87000000,2005,4.3,Action
ScottStewart,87,29136626,Action|Fantasy|Horror|Sci-Fi|Thriller,Priest†,English,USA,60000000,2011,5.7,Action
PatrickGilmore,85,26288320,Adventure|Animation|Comedy|Drama|Family|Fantasy|Romance,Sinbad:LegendoftheSevenSeas†,English,USA,60000000,2003,6.7,Adventure
PaulW.S.Anderson,130,26616590,Horror|Sci-Fi|Thriller,EventHorizon†,English,UK,60000000,1997,6.7,Horror
JossWhedon,173,623279547,Action|Adventure|Sci-Fi,TheAvengers†,English,USA,220000000,2012,8.1,Action
TomShadyac,104,30063805,Drama|Fantasy|Mystery|Romance|Thriller,Dragonfly†,English,USA,60000000,2002,6.1,Drama
BrianDePalma,121,22518325,Crime|Drama|Mystery|Thriller,TheBlackDahlia†,English,Germany,50000000,2006,5.6,Crime
TonyBill,140,13082288,Action|Adventure|Drama|History|Romance|War,Flyboys†,English,UK,60000000,2006,6.6,Action
RodLurie,131,18208078,Action|Drama|Thriller,TheLastCastle†,English,USA,60000000,2001,6.9,Action
WalterHill,91,14218868,Horror|Sci-Fi|Thriller,Supernova†,English,USA,65000000,2000,4.8,Horror
AkivaGoldsman,118,22451,Drama|Fantasy|Mystery|Romance,Winter'sTale†,English,USA,60000000,2014,6.2,Drama
HaraldZwart,130,31165421,Fantasy|Horror|Mystery|Romance,TheMortalInstruments:CityofBones†,English,USA,60000000,2013,6,Fantasy
BrianRobbins,90,11802056,Adventure|Comedy|Family|Romance|Sci-Fi,MeetDave†,English,USA,60000000,2008,4.9,Adventure
WalterSalles,103,25472967,Drama|Horror|Thriller,DarkWater†,English,USA,30000000,2005,5.6,Drama
RonHoward,122,22362500,Comedy|Drama,Edtv†,English,USA,55000000,1999,6.1,Comedy
IainSoftley,106,17281832,Adventure|Family|Fantasy,Inkheart†,English,Germany,60000000,2008,6.1,Adventure
FrankMiller,103,19781879,Action|Crime|Fantasy|Thriller,TheSpirit†,English,USA,60000000,2008,4.8,Action
DavidKoepp,107,7605668,Action|Comedy|Mystery|Romance,Mortdecai†,English,UK,60000000,2015,5.5,Action
UweBoll,156,4535117,Action|Adventure|Fantasy|Thriller,IntheNameoftheKing:ADungeonSiegeTale†,English,Germany,60000000,2007,3.8,Action
MartinCampbell,127,4426297,Adventure|Drama|Romance|War,BeyondBorders†,English,USA,35000000,2003,6.5,Adventure
JohnDahl,132,10166502,Action|Drama|War,TheGreatRaid†,Filipino,USA,80000000,2005,6.7,Action
TimMiller,108,363024263,Action|Adventure|Comedy|Romance|Sci-Fi,Deadpool†,English,USA,58000000,2016,8.1,Action
StephenHerek,114,12065985,Comedy|Drama,HolyMan†,English,USA,60000000,1998,4.9,Comedy
ClintEastwood,133,350123553,Action|Biography|Drama|History|Thriller|War,AmericanSniper†,English,USA,58800000,2014,7.3,Action
RobLetterman,103,80021740,Adventure|Comedy|Family|Fantasy|Horror,Goosebumps†,English,USA,58000000,2015,6.4,Adventure
MarkWaters,95,48291624,Comedy|Fantasy|Romance,JustLikeHeaven†,English,USA,58000000,2005,6.7,Comedy
BrianLevant,90,35231365,Comedy|Family|Romance|Sci-Fi,TheFlintstonesinVivaRockVegas†,English,USA,60000000,2000,3.6,Comedy
PeterMacDonald,87,53715611,Action|Adventure|Thriller|War,RamboIII†,English,USA,63000000,1988,5.7,Action
GeorgeClooney,114,31199215,Comedy|Drama|Romance|Sport,Leatherheads†,English,USA,58000000,2008,6,Comedy
MarcLawrence,103,29580087,Comedy|Drama|Romance,DidYouHearAbouttheMorgans?†,English,USA,58000000,2009,4.7,Comedy
ShawnLevy,125,44665963,Comedy,TheInternship†,English,USA,58000000,2013,6.3,Comedy
PaulW.S.Anderson,97,60128566,Action|Adventure|Horror|Sci-Fi,ResidentEvil:Afterlife†,English,Germany,60000000,2010,5.9,Action
AnthonyHemingway,125,49875589,Action|Adventure|Drama|History|War,RedTails†,English,USA,58000000,2012,5.9,Action
TaylorHackford,136,60984028,Drama|Mystery|Thriller,TheDevil'sAdvocate†,English,USA,57000000,1997,7.5,Drama
SeanAnders,116,36931089,Comedy,That'sMyBoy†,English,USA,70000000,2012,5.6,Comedy
RobCohen,103,51317350,Action|Adventure|Fantasy,DragonHeart†,English,USA,57000000,1996,6.4,Action
BrettRatner,97,28328132,Action|Comedy|Crime|Drama,AftertheSunset†,English,USA,58000000,2004,6.3,Action
MarkNeveldine,96,51774002,Action|Fantasy|Thriller,GhostRider:SpiritofVengeance†,English,USA,57000000,2011,4.3,Action
JohnMadden,131,25528495,Drama|Music|Romance|War,CaptainCorelli'sMandolin†,English,UK,57000000,2001,5.9,Drama
AdamShankman,95,113006880,Action|Comedy|Drama|Family|Thriller,ThePacifier†,English,Canada,56000000,2005,5.5,Action
KevinBray,86,45860039,Action|Crime,WalkingTall†,English,USA,56000000,2004,6.2,Action
RobertZemeckis,142,329691196,Comedy|Drama,ForrestGump†,English,USA,55000000,1994,8.8,Comedy
TimHill,92,217326336,Animation|Comedy|Family|Fantasy|Music,AlvinandtheChipmunks†,English,USA,60000000,2007,5.2,Animation
JayRoach,108,166225040,Comedy,MeettheParents†,English,USA,55000000,2000,7,Comedy
MikeGabriel,84,141600000,Adventure|Animation|Drama|Family|History|Musical|Romance,Pocahontas†,English,USA,55000000,1995,6.6,Adventure
RichardDonner,188,134218018,Action|Adventure|Drama|Romance|Sci-Fi,Superman†,English,USA,55000000,1978,7.3,Action
TomShadyac,95,128769345,Comedy|Romance|Sci-Fi,TheNuttyProfessor†,English,USA,54000000,1996,5.6,Comedy
AndyTennant,118,177575142,Comedy|Romance,Hitch†,English,USA,70000000,2005,6.6,Comedy
SamWeisman,92,105263257,Action|Adventure|Comedy|Family|Romance,GeorgeoftheJungle†,English,USA,55000000,1997,5.4,Action
JesseDylan,74,104354205,Comedy|Romance,AmericanWedding†,English,USA,55000000,2003,6.3,Comedy
PaulGreengrass,134,107100855,Biography|Drama|Thriller,CaptainPhillips†,English,USA,55000000,2013,7.9,Biography
ShawnLevy,101,98711404,Comedy|Crime|Romance|Thriller,DateNight†,English,USA,55000000,2010,6.3,Comedy
BradSilberling,100,100328194,Comedy|Family|Fantasy,Casper†,English,USA,50000000,1995,6,Comedy
AntoineFuqua,132,101530738,Action|Crime|Thriller,TheEqualizer†,English,USA,55000000,2014,7.2,Action
WayneWang,105,93815117,Comedy|Drama|Romance,MaidinManhattan†,English,USA,55000000,2002,5.1,Comedy
TonyScott,123,91400000,Action|Drama|Thriller|War,CrimsonTide†,English,USA,53000000,1995,7.3,Action
GabrieleMuccino,117,162586036,Biography|Drama,ThePursuitofHappyness†,English,USA,55000000,2006,8,Biography
RobertSchwentke,98,89706988,Drama|Mystery|Thriller,Flightplan†,English,USA,55000000,2005,6.2,Drama
BarryLevinson,128,83000000,Drama|Thriller,Disclosure†,English,USA,55000000,1994,6,Drama
BradSilberling,114,78745923,Drama|Fantasy|Romance,CityofAngels†,English,Germany,55000000,1998,6.7,Drama
QuentinTarantino,111,70098138,Action,KillBill:Vol.1†,English,USA,30000000,2003,8.1,Action
FrankOz,85,66365290,Comedy,Bowfinger†,English,USA,55000000,1999,6.4,Comedy
QuentinTarantino,137,66207920,Action|Crime|Drama|Thriller,KillBill:Vol.2†,English,USA,30000000,2004,8,Action
AndreyKonchalovskiy,97,63408614,Action|Comedy|Crime|Thriller,Tango&Cash†,English,USA,55000000,1989,6.3,Action
RobertZemeckis,104,58422650,Comedy|Fantasy|Horror,DeathBecomesHer†,English,USA,55000000,1992,6.4,Comedy
TomDey,110,56932305,Action|Adventure|Comedy|Western,ShanghaiNoon†,English,USA,55000000,2000,6.6,Action
StuartBaird,133,68750000,Action|Adventure|Thriller,ExecutiveDecision†,English,USA,55000000,1996,6.4,Action
MarkWaters,94,68218041,Comedy|Family|Fantasy,Mr.Popper'sPenguins†,English,USA,55000000,2011,6,Comedy
RobMinkoff,104,25040293,Action|Adventure|Fantasy,TheForbiddenKingdom†,English,USA,55000000,2008,6.6,Action
JimmyHayward,91,55747724,Adventure|Animation|Comedy|Family,FreeBirds†,English,USA,55000000,2013,5.9,Adventure
DavidFincher,145,55473600,Action|Horror|Sci-Fi,Alien3†,English,USA,50000000,1992,6.4,Action
AlanParker,135,49994804,Biography|Drama|History|Musical,Evita†,English,USA,55000000,1996,6.3,Biography
JohnFrankenheimer,122,41609593,Action|Adventure|Crime|Thriller,Ronin†,English,UK,55000000,1998,7.3,Action
StephenHopkins,110,38553833,Adventure|Drama|Horror|Thriller,TheGhostandtheDarkness†,English,USA,55000000,1996,6.8,Adventure
PaulKing,95,76137505,Animation|Comedy|Family|Fantasy,Paddington†,English,UK,55000000,2014,7.2,Animation
AkivaSchaffer,102,34350553,Action|Comedy|Sci-Fi,TheWatch†,English,USA,68000000,2012,5.7,Action
WilliamFriedkin,94,34238611,Action|Crime|Drama|Thriller,TheHunted†,English,USA,55000000,2003,6,Action
JonTurteltaub,126,34098563,Drama|Thriller,Instinct†,English,USA,55000000,1999,6.5,Drama
BobbyFarrelly,118,33828318,Comedy,StuckonYou†,English,USA,55000000,2003,5.8,Comedy
KentAlterman,99,33472850,Comedy|Sport,Semi-Pro†,English,USA,55000000,2008,5.8,Comedy
PeterLord,88,31051126,Adventure|Animation|Comedy|Family,ThePirates!BandofMisfits†,English,UK,55000000,2012,6.7,Adventure
ClintEastwood,141,35707327,Crime|Drama|Mystery|Thriller,Changeling†,English,USA,55000000,2008,7.8,Crime
AndrewDavis,107,20550712,Action|Drama|Sci-Fi|Thriller,ChainReaction†,English,USA,50000000,1996,5.6,Action
TonyScott,116,18573791,Action|Drama|Sport|Thriller,TheFan†,English,USA,55000000,1996,5.8,Action
JoelSchumacher,143,51225796,Drama|Musical|Romance|Thriller,ThePhantomoftheOpera†,English,UK,70000000,2004,7.4,Drama
ShekharKapur,114,16264475,Biography|Drama|History|War,Elizabeth:TheGoldenAge†,English,UK,55000000,2007,6.9,Biography
KarynKusama,93,25857987,Action|Sci-Fi,√ÜonFlux†,English,USA,62000000,2005,5.5,Action
RonMaxwell,280,12870569,Drama|History|War,GodsandGenerals†,English,USA,56000000,2003,6.3,Drama
RobertButler,100,11466088,Action|Thriller,Turbulence†,English,USA,71000000,1997,4.7,Action
KareyKirkpatrick,107,16088610,Comedy|Drama|Family|Fantasy,ImagineThat†,English,USA,55000000,2009,5.6,Comedy
JamesBobin,119,51178893,Adventure|Comedy|Crime|Family|Musical,MuppetsMostWanted†,English,USA,50000000,2014,6.4,Adventure
JonathanFrakes,95,6768055,Action|Adventure|Comedy|Family|Sci-Fi,Thunderbirds†,English,UK,57000000,2004,4.2,Action
SteveAntin,119,39440655,Drama|Music|Musical|Romance,Burlesque†,English,USA,55000000,2010,6.4,Drama
Jean-PierreJeunet,133,6167817,Drama|Mystery|Romance|War,AVeryLongEngagement†,French,France,47000000,2004,7.7,Drama
GuillermodelToro,117,81645152,Action|Horror|Sci-Fi|Thriller,BladeII†,English,USA,54000000,2002,6.7,Action
GabrieleMuccino,123,69951824,Drama|Romance,SevenPounds†,English,USA,55000000,2008,7.7,Drama
WalterHill,92,9483821,Action|Thriller,BullettotheHead†,English,USA,55000000,2012,5.7,Action
FrancisFordCoppola,170,66676062,Crime|Drama,TheGodfather:PartIII†,English,USA,54000000,1990,7.6,Crime
CameronCrowe,123,26838389,Comedy|Drama|Romance,Elizabethtown†,English,USA,57000000,2005,6.4,Comedy
AnthonyRusso,110,75604320,Comedy|Romance,"You,MeandDupree†",English,USA,54000000,2006,5.6,Comedy
RichardLester,116,108200000,Action|Adventure|Romance|Sci-Fi,SupermanII†,English,USA,54000000,1980,6.8,Action
MartinBrest,121,5660084,Comedy|Crime|Romance,Gigli†,English,USA,54000000,2003,2.4,Comedy
StevenZaillian,128,7221458,Drama|Thriller,AlltheKing'sMen†,English,Germany,55000000,2006,6.2,Drama
JohnSingleton,99,70327868,Action|Crime|Thriller,Shaft†,English,Germany,46000000,2000,5.9,Action
DonBluth,94,58297830,Adventure|Animation|Drama|Family|Fantasy|Musical|Mystery|Romance,Anastasia†,English,USA,50000000,1997,7.1,Adventure
BazLuhrmann,127,57386369,Drama|Musical|Romance,MoulinRouge!†,English,USA,52500000,2001,7.6,Drama
HaroldBecker,89,45207112,Crime|Mystery|Thriller,DomesticDisturbance†,English,USA,53000000,2001,5.5,Crime
ScottCooper,123,62563543,Biography|Crime|Drama,BlackMass†,English,USA,53000000,2015,7,Biography
ClintEastwood,135,33574332,Drama|History|War,FlagsofOurFathers†,English,USA,90000000,2006,7.1,Drama
F.GaryGray,118,73343413,Crime|Drama|Thriller,LawAbidingCitizen†,English,USA,50000000,2009,7.4,Crime
RobertRodriguez,189,25031037,Action|Horror|Thriller,Grindhouse†,English,USA,53000000,2007,7.6,Action
JonathanDemme,172,22843047,Drama|History|Horror,Beloved†,English,USA,55000000,1998,5.9,Drama
CurtisHanson,124,5755286,Drama|Romance|Sport,LuckyYou†,English,USA,55000000,2007,5.9,Drama
StevenSpielberg,141,164435221,Biography|Crime|Drama,CatchMeIfYouCan†,English,USA,52000000,2002,8,Biography
KathrynBigelow,157,95720716,Drama|History|Thriller,ZeroDarkThirty†,English,USA,40000000,2012,7.4,Drama
PeytonReed,106,118683135,Comedy|Drama|Romance,TheBreak-Up†,English,USA,52000000,2006,5.8,Comedy
PhyllidaLloyd,108,143704210,Comedy|Family|Musical|Romance,MammaMia!†,English,USA,52000000,2008,6.3,Comedy
GarryMarshall,125,110476776,Comedy|Romance,Valentine'sDay†,English,USA,52000000,2010,5.7,Comedy
JayChandrasekhar,107,80270227,Action|Adventure|Comedy,TheDukesofHazzard†,English,USA,50000000,2005,5.1,Action
TerrenceMalick,215,36385763,Drama|War,TheThinRedLine†,English,USA,52000000,1998,7.6,Drama
DavidDobkin,118,37035845,Comedy|Fantasy,TheChange-Up†,English,USA,52000000,2011,6.4,Comedy
MilosForman,118,34580635,Biography|Comedy|Drama,ManontheMoon†,English,UK,52000000,1999,7.4,Biography
MartinScorsese,178,42438300,Biography|Crime|Drama,Casino†,English,USA,52000000,1995,8.2,Biography
PierreMorel,92,23324666,Action|Thriller,FromPariswithLove†,English,France,52000000,2010,6.5,Action
PaulHunter,104,23020488,Action|Comedy|Fantasy,BulletproofMonk†,English,USA,52000000,2003,5.5,Action
BobbyFarrelly,116,90567722,Comedy,"Me,Myself&Irene†",English,USA,51000000,2000,6.5,Comedy
SteveOedekerk,90,72601713,Animation|Comedy|Family,Barnyard†,English,Germany,51000000,2006,5.6,Animation
ChrisWeitz,130,296623634,Adventure|Drama|Fantasy|Romance,TheTwilightSaga:NewMoon†,English,USA,50000000,2009,4.6,Adventure
AndrewAdamson,90,267652016,Adventure|Animation|Comedy|Family|Fantasy,Shrek†,English,USA,60000000,2001,7.9,Adventure
GeorgeNolfi,106,62453315,Romance|Sci-Fi|Thriller,TheAdjustmentBureau†,English,USA,50200000,2011,7.1,Romance
KevinReynolds,155,165500000,Action|Adventure|Drama|Romance,RobinHood:PrinceofThieves†,English,USA,48000000,1991,6.9,Action
CameronCrowe,139,153620822,Comedy|Drama|Romance|Sport,JerryMaguire†,English,USA,50000000,1996,7.3,Comedy
SethMacFarlane,112,218628680,Comedy|Fantasy,Ted†,English,USA,50000000,2012,7,Comedy
JamesL.Brooks,139,147637474,Comedy|Drama|Romance,AsGoodasItGets†,English,USA,50000000,1997,7.7,Comedy
TomShadyac,115,135014968,Biography|Comedy|Drama|Romance,PatchAdams†,English,USA,50000000,1998,6.7,Biography
AdamMcKay,143,2175312,Comedy,Anchorman2:TheLegendContinues†,English,USA,50000000,2013,6.3,Comedy
StevenBrill,96,126203320,Comedy|Romance,Mr.Deeds†,English,USA,50000000,2002,5.8,Comedy
J.J.Abrams,112,126975169,Mystery|Sci-Fi|Thriller,Super8†,English,USA,50000000,2011,7.1,Mystery
StevenSoderbergh,131,125548685,Biography|Drama,ErinBrockovich†,English,USA,52000000,2000,7.3,Biography
DonaldPetrie,116,105807520,Comedy|Romance,HowtoLoseaGuyin10Days†,English,USA,50000000,2003,6.4,Comedy
PhilLord,112,191616238,Action|Comedy|Crime,22JumpStreet†,English,USA,50000000,2014,7.1,Action
NeilJordan,123,105264608,Drama|Fantasy|Horror,InterviewwiththeVampire:TheVampireChronicles†,English,USA,60000000,1994,7.6,Drama
PeytonReed,104,97680195,Comedy|Romance,YesMan†,English,USA,70000000,2008,6.8,Comedy
RawsonMarshallThurber,107,126088877,Action|Comedy|Crime,CentralIntelligence†,English,USA,50000000,2016,6.6,Action
ChrisColumbus,124,91030827,Comedy|Drama,Stepmom†,English,USA,50000000,1998,6.7,Comedy
SeanAnders,96,150315155,Comedy|Family,Daddy'sHome†,English,USA,50000000,2015,6.1,Comedy
RobMarshall,125,127997349,Adventure|Comedy|Drama|Fantasy|Musical,IntotheWoods†,English,USA,50000000,2014,6,Adventure
SpikeLee,129,88504640,Crime|Drama|Mystery|Thriller,InsideMan†,English,USA,45000000,2006,7.6,Crime
BrianHelgeland,90,81517441,Action|Crime|Drama|Thriller,Payback†,English,USA,50000000,1999,7.1,Action
FrankMarshall,109,81022333,Action|Adventure|Mystery|Sci-Fi,Congo†,English,USA,50000000,1995,5,Action
AlexProyas,121,79948113,Drama|Mystery|Sci-Fi|Thriller,Knowing†,English,USA,50000000,2009,6.2,Drama
TomDey,95,88658172,Comedy|Romance,FailuretoLaunch†,English,USA,50000000,2006,5.6,Comedy
GlennFicarra,118,84244877,Comedy|Drama|Romance,"Crazy,Stupid,Love.†",English,USA,50000000,2011,7.4,Comedy
PeterHewitt,80,75367693,Animation|Comedy|Family|Fantasy,Garfield†,English,USA,35000000,2004,5,Animation
JoeRoth,99,73701902,Comedy|Family,ChristmaswiththeKranks†,English,USA,60000000,2004,5.2,Comedy
BennettMiller,133,75605492,Biography|Drama|Sport,Moneyball†,English,USA,50000000,2011,7.6,Biography
WolfgangPetersen,127,67823573,Action|Drama|Thriller,Outbreak†,English,USA,50000000,1995,6.6,Action
JaumeCollet-Serra,106,91439400,Action|Mystery|Thriller,Non-Stop†,English,UK,50000000,2014,7,Action
